YEAR_BUILT,ASSESSCLAS,BLDG_DESC,BLDG_FEET,GARAGE,FIREPLACE,BASEMENT,BSMTDEVL,ASSESSMENT,LATITUDE,LONGITUDE,age
1972.0,Residential,1 Storey & Basement,1206,Y,Y,Y,Y,370000,53.5392927568,-113.2813418083,46.0
1990.0,Residential,2 Storey & Basement,2248,Y,Y,Y,Y,511000,53.5346304,-113.26952389270001,28.0
1964.0,Residential,1 Storey & Basement,1029,N,N,Y,Y,252000,53.521889646000005,-113.28920037,54.0
1987.0,Residential,2 Storey & Basement,2531,Y,Y,Y,Y,597000,53.5254687835,-113.27924373399999,31.0
1973.0,Residential,1 Storey & Basement,1215,Y,Y,Y,Y,388000,53.5286399125,-113.2739689874,45.0
1968.0,Residential,1 Storey & Basement,1001,Y,Y,Y,Y,372000,53.5245589234,-113.28909088540001,50.0
1987.0,Residential,1 Storey & Basement,1843,Y,N,Y,Y,551000,53.5392494942,-113.268435911,31.0
1970.0,Residential,1 Storey & Basement,1208,Y,Y,Y,Y,407000,53.513133198199995,-113.29056810530001,48.0
1987.0,Residential,2 Storey & Basement,2369,Y,Y,Y,Y,481000,53.53996830729999,-113.2654812168,31.0
1987.0,Residential,2 Storey & Basement,2100,Y,Y,Y,Y,497000,53.5370763234,-113.2564885261,31.0
1989.0,Residential,2 Storey & Basement,2392,Y,Y,Y,Y,543000,53.5366243337,-113.2666187297,29.0
1971.0,Residential,Split Entry,1187,Y,Y,Y,Y,351000,53.5185849876,-113.28355873870001,47.0
1989.0,Residential,2 Storey & Basement,2199,Y,Y,Y,N,521000,53.53904962520001,-113.26981883180001,29.0
1972.0,Residential,2 Storey & Basement,1860,Y,Y,Y,Y,388000,53.5349546373,-113.2854932595,46.0
1986.0,Residential,2 Storey & Basement,2270,Y,Y,Y,Y,535000,53.525853104700005,-113.27746314379999,32.0
1986.0,Residential,1 Storey & Basement,1789,Y,Y,Y,Y,511000,53.52400843979999,-113.2769017627,32.0
1993.0,Residential,1 Storey & Basement,2372,Y,Y,Y,Y,922000,53.506646483800004,-113.2843582531,25.0
1986.0,Residential,2 Storey & Basement,2864,Y,Y,Y,Y,716000,53.5370564562,-113.25743352719999,32.0
1973.0,Residential,1 Storey & Basement,1222,Y,N,Y,Y,366000,53.5403241719,-113.2768231734,45.0
1988.0,Residential,1 Storey & Basement,1537,Y,Y,Y,Y,567000,53.537782237200005,-113.24762659219999,30.0
1990.0,Residential,1 Storey & Basement,1468,Y,Y,Y,Y,455000,53.5347236362,-113.2700112073,28.0
1988.0,Residential,2 Storey & Basement,2279,Y,Y,Y,Y,527000,53.536205190299995,-113.2641781132,30.0
1987.0,Residential,2 Storey & Basement,2259,Y,Y,Y,Y,483000,53.537773451599996,-113.2639784849,31.0
1985.0,Residential,Split Level & Crawl Space,1390,Y,Y,Y,Y,467000,53.5399901138,-113.25680368409999,33.0
1990.0,Residential,Split Entry & Bonus Upper,1931,Y,Y,Y,Y,503000,53.523303327200004,-113.27711189370001,28.0
1991.0,Residential,2 Storey & Basement,2140,Y,Y,Y,Y,492000,53.5367579044,-113.25205493540001,27.0
1968.0,Residential,1 Storey & Basement,1062,N,N,Y,Y,301000,53.5240889524,-113.28904291200001,50.0
1988.0,Residential,Split Level & Crawl Space,1469,Y,Y,Y,Y,452000,53.536170525500005,-113.2644479032,30.0
1987.0,Residential,2 Storey & Basement,1872,Y,Y,Y,Y,441000,53.5409491193,-113.2670384249,31.0
1986.0,Residential,1 Storey & Basement,1865,Y,Y,Y,Y,560000,53.52410157600001,-113.2759935853,32.0
1964.0,Residential,1 Storey & Basement,1013,Y,N,Y,Y,333000,53.5226455967,-113.2906940975,54.0
1991.0,Residential,1 Storey & Basement,2073,Y,Y,Y,N,683000,53.513803001099994,-113.2583854232,27.0
1971.0,Residential,Split Entry,1187,N,N,Y,Y,331000,53.5126233463,-113.2902653225,47.0
1971.0,Residential,1 Storey & Basement,1216,Y,N,Y,Y,350000,53.5180275396,-113.28506621870001,47.0
1992.0,Residential,2 Storey & Basement,1922,Y,Y,Y,Y,464000,53.5246635385,-113.2825592642,26.0
1989.0,Residential,2 Storey & Basement,2209,Y,Y,Y,Y,504000,53.5392564692,-113.25053917209999,29.0
1993.0,Residential,1 Storey & Basement,2891,Y,Y,Y,Y,1163000,53.5069927138,-113.2876104434,25.0
1973.0,Residential,Split Entry,1385,Y,Y,Y,Y,377000,53.5333555399,-113.27253387030001,45.0
1972.0,Residential,Split Entry,1231,Y,Y,Y,Y,381000,53.531575331499994,-113.28722421020001,46.0
1973.0,Residential,1 Storey & Basement,1061,Y,Y,Y,Y,348000,53.5326562712,-113.2798089839,45.0
1995.0,Residential,1 Storey & Basement,2363,Y,Y,Y,Y,1025000,53.5059306899,-113.2839424702,23.0
1988.0,Residential,2 Storey & Basement,2304,Y,Y,Y,Y,667000,53.5089883531,-113.2902203897,30.0
1987.0,Residential,Split Entry,1534,Y,Y,Y,Y,461000,53.538295499899995,-113.2651994583,31.0
1971.0,Residential,1 Storey & Basement,1365,Y,Y,Y,Y,426000,53.5193415742,-113.2846091536,47.0
1972.0,Residential,1 Storey & Basement,1340,N,Y,Y,Y,377000,53.5366376016,-113.2940915217,46.0
1972.0,Residential,1 Storey & Basement,1094,Y,Y,Y,Y,369000,53.5376017944,-113.2880133183,46.0
1985.0,Residential,2 Storey & Basement,2302,Y,Y,Y,Y,516000,53.52574303189999,-113.2729129379,33.0
1973.0,Residential,2 Storey & Basement,1979,Y,Y,Y,Y,514000,53.540357005,-113.2734213443,45.0
1988.0,Residential,2 Storey & Basement,2807,Y,Y,Y,Y,608000,53.5375255405,-113.2641030642,30.0
1971.0,Residential,1 Storey & Basement,960,Y,N,Y,Y,342000,53.514715090699994,-113.28478037049999,47.0
1990.0,Residential,2 Storey & Basement,2468,Y,Y,Y,Y,542000,53.5248297083,-113.2820446962,28.0
1985.0,Residential,2 Storey & Basement,1862,Y,Y,Y,Y,442000,53.5370435559,-113.2551782923,33.0
1970.0,Residential,Split Entry,1187,Y,N,Y,Y,344000,53.5126214003,-113.2890018233,48.0
1972.0,Residential,1 Storey & Basement,1209,Y,Y,Y,Y,380000,53.5350240256,-113.2864344694,46.0
1972.0,Residential,1 Storey & Basement,1284,Y,N,Y,Y,362000,53.533817403,-113.2860507834,46.0
1987.0,Residential,1 Storey & Basement,1654,Y,Y,Y,N,461000,53.539063085900004,-113.265473932,31.0
1972.0,Residential,Split Entry,1022,Y,Y,Y,Y,371000,53.5299221253,-113.2783992343,46.0
2004.0,Residential,2 Storey & Basement,1403,Y,N,Y,Y,372000,53.54525919140001,-113.2994653575,14.0
1970.0,Residential,1 Storey & Basement,960,Y,Y,Y,Y,326000,53.512626428000004,-113.2922869208,48.0
1989.0,Residential,2 Storey & Basement,2180,Y,N,Y,Y,453000,53.5405718522,-113.24991812879999,29.0
1986.0,Residential,2 Storey & Basement,2428,Y,Y,Y,Y,526000,53.539710909899995,-113.2636301145,32.0
1987.0,Residential,Split Level,1273,Y,Y,Y,Y,401000,53.5389262987,-113.2564435376,31.0
1970.0,Residential,1 Storey & Basement,960,N,N,Y,Y,298000,53.5122583425,-113.2912780095,48.0
1985.0,Residential,2 Storey & Basement,2244,Y,Y,Y,Y,495000,53.537968479300005,-113.25773706790001,33.0
1972.0,Residential,1 Storey & Basement,1325,Y,Y,Y,Y,415000,53.535463491,-113.28701520770001,46.0
1985.0,Residential,Split Level,1433,Y,Y,Y,Y,395000,53.526030149300006,-113.271322105,33.0
1972.0,Residential,1 Storey & Basement,1340,Y,Y,Y,Y,361000,53.5291070867,-113.2774920211,46.0
1973.0,Residential,1 Storey & Basement,1339,Y,Y,Y,Y,395000,53.527522804600004,-113.2724729768,45.0
1988.0,Residential,1 Storey & Basement,1633,Y,Y,Y,Y,486000,53.54026516,-113.25404865879999,30.0
1987.0,Residential,2 Storey & Basement,2288,Y,Y,Y,N,533000,53.5250859681,-113.2751911891,31.0
1990.0,Residential,2 Storey & Basement,2125,Y,Y,Y,Y,508000,53.5265659851,-113.2808748018,28.0
1986.0,Residential,2 Storey & Basement,1893,Y,Y,Y,Y,479000,53.5401225972,-113.2672165093,32.0
1964.0,Residential,1 Storey & Basement,1013,Y,N,Y,Y,327000,53.5227351084,-113.2916226271,54.0
1973.0,Residential,1 Storey & Basement,1503,Y,Y,Y,Y,395000,53.5376152985,-113.2770879403,45.0
1990.0,Residential,2 Storey & Basement,2197,Y,Y,Y,Y,597000,53.5224622439,-113.27243352079999,28.0
1988.0,Residential,1 Storey & Basement,1566,Y,Y,Y,Y,467000,53.5398243811,-113.252047046,30.0
1990.0,Residential,2 Storey & Basement,2248,Y,Y,Y,Y,538000,53.5381814929,-113.2706481368,28.0
1989.0,Residential,2 Storey & Basement,2145,Y,Y,Y,Y,470000,53.5408918199,-113.2501508486,29.0
1968.0,Residential,1 Storey & Basement,1208,Y,N,Y,Y,342000,53.5248289607,-113.2887284264,50.0
1970.0,Residential,1 Storey & Basement,960,Y,N,Y,Y,355000,53.513133198199995,-113.29056810530001,48.0
1972.0,Residential,1 Storey & Basement,1271,Y,Y,Y,Y,368000,53.5319050567,-113.2738127978,46.0
1972.0,Residential,1 Storey & Basement,1271,Y,Y,Y,Y,362000,53.5319064834,-113.27459192719999,46.0
1989.0,Residential,2 Storey & Basement,2132,Y,Y,Y,Y,504000,53.539075420699994,-113.25425515239999,29.0
1991.0,Residential,2 Storey & Basement,2111,Y,Y,Y,Y,508000,53.525283434399995,-113.28175868219999,27.0
1990.0,Residential,1 Storey & Basement,1542,Y,Y,Y,Y,453000,53.5346231101,-113.270940805,28.0
1972.0,Residential,1 Storey & Basement,1340,Y,Y,Y,Y,398000,53.5375120816,-113.2886419351,46.0
1988.0,Residential,2 Storey & Basement,2111,Y,Y,Y,Y,487000,53.5391302516,-113.2528846042,30.0
1973.0,Residential,1 Storey & Basement,1240,Y,Y,Y,Y,380000,53.5286265249,-113.27522478899999,45.0
1990.0,Residential,1 Storey & Basement,1522,Y,Y,Y,Y,491000,53.525226041,-113.2811921211,28.0
1974.0,Residential,Split Entry,1119,Y,Y,Y,Y,365000,53.5384567374,-113.2912386135,44.0
1986.0,Residential,Split Level & Crawl Space,1398,Y,Y,Y,Y,447000,53.5242881641,-113.27213804790001,32.0
1987.0,Residential,2 Storey & Basement,2856,Y,Y,Y,Y,679000,53.540583442700004,-113.2523840118,31.0
1973.0,Residential,Split Entry,1180,Y,N,Y,Y,359000,53.5274817699,-113.2716449934,45.0
1988.0,Residential,Split Entry,1298,Y,Y,Y,Y,385000,53.5405698264,-113.255650979,30.0
1987.0,Residential,2 Storey & Basement,1960,Y,Y,Y,Y,444000,53.525237285299994,-113.2713225509,31.0
1986.0,Residential,2 Storey & Basement,1992,Y,Y,Y,Y,442000,53.538331231,-113.2574681439,32.0
1970.0,Residential,1 Storey & Basement,1119,Y,N,Y,Y,364000,53.517511643999995,-113.29209571879998,48.0
1989.0,Residential,2 Storey & Basement,2646,Y,Y,Y,Y,529000,53.5369917976,-113.26496722530001,29.0
1972.0,Residential,1 Storey & Basement,1229,Y,N,Y,Y,395000,53.5274619386,-113.2817269969,46.0
1989.0,Residential,2 Storey & Basement,2627,Y,Y,Y,N,566000,53.5354756217,-113.26626337309999,29.0
1990.0,Residential,2 Storey & Basement,2330,Y,Y,Y,Y,557000,53.5394282938,-113.2700736795,28.0
1988.0,Residential,2 Storey & Basement,1791,Y,Y,Y,Y,456000,53.53961491810001,-113.2710275077,30.0
1974.0,Residential,Split Level & Crawl Space,1192,Y,Y,Y,N,388000,53.5405113919,-113.29294346719999,44.0
1972.0,Residential,1 Storey & Basement,1547,Y,Y,Y,Y,398000,53.531778651,-113.27688843840001,46.0
1990.0,Residential,2 Storey & Basement,1967,Y,Y,Y,N,461000,53.5352842179,-113.2682504948,28.0
1989.0,Residential,2 Storey & Basement,2374,Y,Y,Y,Y,497000,53.5391530612,-113.24874042360001,29.0
1969.0,Residential,1 Storey & Basement,1067,N,N,Y,Y,344000,53.5257798178,-113.29134657469999,49.0
1988.0,Residential,2 Storey & Basement,2183,Y,Y,Y,Y,508000,53.536887591,-113.26558212,30.0
1990.0,Residential,2 Storey & Basement,2368,Y,Y,Y,Y,517000,53.5338142937,-113.2685066848,28.0
1987.0,Residential,1 Storey & Basement,2010,Y,Y,Y,Y,548000,53.524413841400005,-113.2773657542,31.0
1989.0,Residential,2 Storey & Basement,2430,Y,Y,Y,Y,624000,53.5230968688,-113.2743938052,29.0
1990.0,Residential,Split Entry,1347,Y,N,Y,Y,430000,53.5373369109,-113.2515081084,28.0
1972.0,Residential,Split Level & Crawl Space,1097,Y,N,Y,Y,375000,53.538021467600004,-113.2874404176,46.0
1973.0,Residential,2 Storey & Basement,1980,Y,Y,Y,Y,454000,53.5376515263,-113.2718837785,45.0
1988.0,Residential,2 Storey & Basement,2199,Y,Y,Y,Y,459000,53.5242306225,-113.2713231312,30.0
1972.0,Residential,1 Storey & Basement,1335,Y,Y,Y,Y,371000,53.531317572,-113.2803057348,46.0
1973.0,Residential,1 Storey & Basement,1215,Y,Y,Y,Y,379000,53.53031849,-113.2732105122,45.0
1989.0,Residential,2 Storey & Basement,1844,Y,Y,Y,Y,505000,53.5228743286,-113.27304508,29.0
1989.0,Residential,2 Storey & Basement,2171,Y,Y,Y,Y,510000,53.52553039399999,-113.28259731290001,29.0
1973.0,Residential,Split Entry,1025,N,Y,Y,Y,327000,53.537410587,-113.2734999306,45.0
1986.0,Residential,2 Storey & Basement,2229,Y,Y,Y,Y,512000,53.5409986508,-113.2537885396,32.0
1987.0,Residential,1 Storey & Basement,1672,Y,Y,Y,N,497000,53.525738791,-113.2764423912,31.0
1988.0,Residential,2 Storey & Basement,2809,Y,Y,Y,Y,786000,53.5109599467,-113.2922736703,30.0
1988.0,Residential,Split Level,1309,Y,Y,Y,Y,399000,53.537905440299994,-113.265562915,30.0
1988.0,Residential,Split Level,1524,Y,Y,Y,Y,436000,53.5405718522,-113.24991812879999,30.0
1971.0,Residential,1 Storey & Basement,1119,Y,Y,Y,Y,380000,53.5177304085,-113.2869886591,47.0
1973.0,Residential,1 Storey & Basement,1068,Y,Y,Y,Y,362000,53.534823763,-113.2924404149,45.0
1971.0,Residential,Split Entry,1187,Y,Y,Y,Y,347000,53.5126016253,-113.28773837889999,47.0
1972.0,Residential,1 Storey & Basement,1302,Y,Y,Y,Y,374000,53.532553065500004,-113.2873371319,46.0
1972.0,Residential,1 Storey & Basement,1101,Y,Y,Y,Y,326000,53.5342558668,-113.2943720786,46.0
1992.0,Residential,2 Storey & Basement,1986,Y,Y,Y,Y,497000,53.522021321000004,-113.2808971649,26.0
1972.0,Residential,1 Storey & Basement,989,Y,N,Y,Y,351000,53.530150211400006,-113.2736885715,46.0
1968.0,Residential,1 Storey & Basement,1154,N,N,Y,Y,326000,53.5239672392,-113.2916099842,50.0
1992.0,Residential,Split Level & Crawl Space,1218,Y,Y,Y,Y,417000,53.5166063046,-113.2649245851,26.0
1970.0,Residential,1 Storey & Basement,1086,N,N,Y,Y,336000,53.5154284862,-113.2926972459,48.0
1973.0,Residential,1 Storey & Basement,989,Y,Y,Y,Y,317000,53.5362764054,-113.2868426545,45.0
1973.0,Residential,1 Storey & Basement,1154,Y,Y,Y,Y,377000,53.526564436899996,-113.2728412977,45.0
1970.0,Residential,1 Storey & Basement,1119,Y,Y,Y,Y,355000,53.513953783299996,-113.2896791008,48.0
1972.0,Residential,1 Storey & Basement,1154,Y,Y,Y,Y,420000,53.5313300779,-113.28580032309999,46.0
1972.0,Residential,Split Entry,1221,Y,Y,Y,Y,365000,53.5354725031,-113.2913201219,46.0
1970.0,Residential,1 Storey & Basement,937,Y,N,Y,Y,311000,53.5161911304,-113.2906863347,48.0
1972.0,Residential,1 Storey & Basement,1247,Y,Y,Y,Y,366000,53.5289476483,-113.2804834276,46.0
1974.0,Residential,Split Level & Crawl Space,1175,Y,Y,Y,Y,437000,53.5272214186,-113.2861574576,44.0
1991.0,Residential,1 Storey & Basement,1773,Y,Y,Y,Y,480000,53.535857661,-113.24844116870001,27.0
1974.0,Residential,1 Storey & Basement,1488,Y,Y,Y,Y,415000,53.5394589159,-113.2927584028,44.0
1973.0,Residential,1 Storey & Basement,1254,Y,Y,Y,Y,389000,53.53617236310001,-113.27328744389999,45.0
1971.0,Residential,1 Storey & Basement,1089,Y,Y,Y,Y,375000,53.513301161,-113.2929789241,47.0
1991.0,Residential,2 Storey & Basement,2306,Y,Y,Y,Y,618000,53.5225671667,-113.2757943197,27.0
1970.0,Residential,1 Storey & Basement,1151,Y,Y,Y,Y,377000,53.51934987560001,-113.29309526040001,48.0
1966.0,Residential,1 Storey & Basement,1076,Y,Y,Y,Y,333000,53.5236796774,-113.2882405312,52.0
1972.0,Residential,Split Entry,960,Y,N,Y,Y,333000,53.5344076143,-113.2905105906,46.0
1967.0,Residential,1 Storey & Basement,1095,Y,N,Y,Y,335000,53.5209289785,-113.28357874950001,51.0
1972.0,Residential,1 Storey & Basement,1119,Y,N,Y,Y,363000,53.514712705,-113.2832642666,46.0
1973.0,Residential,Split Level & Crawl Space,1027,Y,Y,Y,N,337000,53.528089031499995,-113.28190469399999,45.0
1964.0,Residential,1 Storey & Basement,1140,Y,Y,Y,Y,366000,53.5221746475,-113.2952150894,54.0
1972.0,Residential,Split Level & Crawl Space,1078,Y,Y,Y,Y,383000,53.5355799228,-113.29182760360001,46.0
1971.0,Residential,1 Storey & Basement,1211,Y,N,Y,Y,350000,53.534999096099995,-113.2879579534,47.0
1972.0,Residential,1 Storey & Basement,1340,N,Y,Y,Y,378000,53.539292778900005,-113.2847707791,46.0
1972.0,Residential,1 Storey & Basement,1189,Y,Y,Y,Y,381000,53.5314834207,-113.2858000008,46.0
1968.0,Residential,1 Storey & Basement,1062,Y,Y,Y,Y,358000,53.5242463275,-113.28993163959998,50.0
1974.0,Residential,1 Storey & Basement,1213,Y,N,Y,Y,364000,53.5388470463,-113.2917701735,44.0
1971.0,Residential,1 Storey & Basement,1189,Y,N,Y,N,343000,53.5342558668,-113.2943720786,47.0
1973.0,Residential,1 Storey & Basement,1257,N,Y,Y,N,339000,53.5293243215,-113.2724373798,45.0
1973.0,Residential,1 Storey & Basement,1156,Y,Y,Y,Y,369000,53.532059859600004,-113.28694740440001,45.0
1971.0,Residential,1 Storey & Basement,1119,Y,Y,Y,N,355000,53.516382255,-113.28436673620001,47.0
1972.0,Residential,1 Storey & Basement,1215,Y,Y,Y,Y,377000,53.53841158979999,-113.2881857511,46.0
1973.0,Residential,1 Storey & Basement,1340,Y,Y,Y,Y,416000,53.5324240301,-113.27311347770001,45.0
1972.0,Residential,1 Storey & Basement,1271,Y,N,Y,Y,341000,53.534797366499994,-113.2856122148,46.0
1972.0,Residential,Split Level & Crawl Space,1076,Y,Y,Y,Y,372000,53.539358343,-113.28757533790001,46.0
1972.0,Residential,Split Level & Crawl Space,1139,Y,Y,Y,N,362000,53.5309372943,-113.2802138242,46.0
1974.0,Residential,2 Storey & Basement,1943,Y,Y,Y,Y,405000,53.5382396246,-113.29436413270001,44.0
1970.0,Residential,1 Storey & Basement,1093,Y,Y,Y,Y,385000,53.5146042109,-113.2886051249,48.0
1972.0,Residential,2 Storey & Basement,2164,Y,Y,Y,Y,457000,53.5345439958,-113.2816788387,46.0
1970.0,Residential,Split Entry,1207,Y,Y,Y,Y,368000,53.513461066400005,-113.2898083359,48.0
1973.0,Residential,1 Storey & Basement,1271,Y,N,Y,Y,361000,53.5352689641,-113.27908293,45.0
1991.0,Residential,2 Storey & Basement,2382,Y,Y,Y,Y,648000,53.522150600399996,-113.2777950571,27.0
1966.0,Residential,1 Storey & Basement,1062,Y,N,Y,Y,357000,53.5220827975,-113.28465310450001,52.0
1966.0,Residential,1 Storey & Basement,1339,Y,N,Y,Y,396000,53.521804985799996,-113.284137733,52.0
1963.0,Residential,1 Storey & Basement,1057,Y,N,Y,Y,263000,53.5221528654,-113.2894291114,55.0
1973.0,Residential,1 Storey & Basement,1215,N,Y,Y,Y,372000,53.5387999542,-113.28371264450001,45.0
1972.0,Residential,1 Storey & Basement,959,Y,N,Y,Y,323000,53.5281911723,-113.2831280459,46.0
1962.0,Residential,1 Storey & Basement,1193,Y,Y,Y,Y,346000,53.52272859,-113.29178009729999,56.0
1991.0,Residential,2 Storey & Basement,3141,Y,Y,Y,Y,882000,53.517364092200005,-113.25595864659999,27.0
1972.0,Residential,1 Storey & Basement,1340,Y,Y,Y,Y,393000,53.5389095379,-113.2869677708,46.0
1990.0,Residential,1 Storey & Basement,1598,Y,Y,Y,Y,489000,53.53559297020001,-113.2497254713,28.0
1970.0,Residential,1 Storey & Basement,1119,N,N,Y,Y,316000,53.5167954745,-113.29187502209999,48.0
1973.0,Residential,1 Storey & Basement,1215,Y,Y,Y,Y,372000,53.5289199639,-113.2790357488,45.0
1973.0,Residential,1 Storey & Basement,1189,Y,N,Y,Y,348000,53.528677363,-113.273333298,45.0
1972.0,Residential,1 Storey & Basement,1257,Y,Y,Y,Y,431000,53.5290980845,-113.28035176620001,46.0
1964.0,Residential,1 Storey & Basement,917,Y,N,Y,Y,318000,53.5236364416,-113.29162306879999,54.0
1971.0,Residential,1 Storey & Basement,1377,Y,Y,Y,Y,315000,53.5361820122,-113.2878993689,47.0
1969.0,Residential,1 Storey & Basement,1208,Y,N,Y,Y,343000,53.52627285649999,-113.2913473134,49.0
1970.0,Residential,1 Storey & Basement,1207,Y,Y,Y,Y,392000,53.514402692,-113.28943034379999,48.0
1973.0,Residential,Split Level & Crawl Space,1250,Y,Y,Y,Y,402000,53.5356497909,-113.2781592152,45.0
1973.0,Residential,1 Storey & Basement,1215,N,Y,Y,Y,356000,53.539241028,-113.28040497319999,45.0
1972.0,Residential,1 Storey & Basement,1278,Y,Y,Y,Y,426000,53.5392927829,-113.2829365468,46.0
1973.0,Residential,1 Storey & Basement,1254,Y,Y,Y,Y,362000,53.5351438142,-113.2761996703,45.0
1973.0,Residential,1 Storey & Basement,1189,N,Y,Y,Y,350000,53.534133354,-113.27933317200001,45.0
1972.0,Residential,Split Level & Crawl Space,1128,Y,Y,Y,Y,369000,53.5368860038,-113.2893800535,46.0
1963.0,Residential,1 Storey & Basement,1041,N,N,Y,Y,234000,53.5214172517,-113.2886928449,55.0
1970.0,Residential,Split Level,1214,Y,Y,Y,Y,377000,53.5185111592,-113.2923397189,48.0
1973.0,Residential,1 Storey & Basement,1243,Y,Y,Y,Y,383000,53.536944769099996,-113.2739175762,45.0
1965.0,Residential,1 Storey & Basement,1039,Y,N,Y,Y,352000,53.5229322375,-113.2871940592,53.0
1972.0,Residential,1 Storey & Basement,1285,Y,Y,Y,Y,373000,53.5387859076,-113.2877613751,46.0
1973.0,Residential,Split Level & Crawl Space,1248,Y,Y,Y,Y,415000,53.5381046433,-113.2712773466,45.0
1965.0,Residential,1 Storey & Basement,977,Y,N,Y,N,333000,53.5201640504,-113.28584668200001,53.0
1995.0,Residential,1 Storey & Basement,2321,Y,Y,Y,Y,963000,53.5082051745,-113.2873576664,23.0
1967.0,Residential,1 Storey & Basement,1177,N,Y,Y,Y,339000,53.5233870702,-113.2849786916,51.0
1972.0,Residential,1 Storey & Basement,1223,Y,Y,Y,Y,388000,53.5379784176,-113.2825717042,46.0
1964.0,Residential,1 Storey & Basement,1039,Y,N,Y,Y,339000,53.5215420412,-113.2899193195,54.0
1967.0,Residential,1 Storey & Basement,1121,Y,Y,Y,Y,340000,53.519342092399995,-113.2851284699,51.0
1971.0,Residential,1 Storey & Basement,1275,Y,Y,Y,Y,372000,53.5172753619,-113.2869738214,47.0
1972.0,Residential,1 Storey & Basement,1271,Y,Y,Y,Y,343000,53.5366158894,-113.2848568649,46.0
1964.0,Residential,1 Storey & Basement,1013,Y,N,Y,Y,342000,53.521411935500005,-113.2897830355,54.0
1962.0,Residential,1 Storey & Basement,1070,Y,Y,Y,Y,329000,53.5214713331,-113.2952168033,56.0
1973.0,Residential,1 Storey & Basement,1225,Y,Y,Y,Y,392000,53.5305143004,-113.2724286391,45.0
1972.0,Residential,Split Level,1036,Y,N,N,N,363000,53.530094182,-113.2796195108,46.0
1993.0,Residential,Split Level & Crawl Space,1150,Y,Y,Y,Y,371000,53.516187029300006,-113.2654394412,25.0
1972.0,Residential,1 Storey & Basement,1179,N,Y,Y,Y,371000,53.515581778999994,-113.28399541610001,46.0
1973.0,Residential,1 Storey & Basement,1432,Y,Y,Y,Y,397000,53.5324250397,-113.2736678356,45.0
